latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
24.850615,92.32008,19.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (m/s),wind_gusts_10m_max (m/s),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2018-09-06,32.3,25.4,28.6,5.60,5.60,0.00,10.0,2.47,6.40,288,4.29
2018-09-07,31.7,25.2,28.3,4.40,4.40,0.00,13.0,3.11,7.40,264,4.19
2018-09-08,31.4,25.6,28.3,4.50,4.50,0.00,18.0,2.33,5.50,267,3.78
2018-09-09,31.5,25.4,28.2,9.70,9.70,0.00,18.0,2.80,6.20,246,4.02
2018-09-10,29.5,24.7,26.9,11.10,11.10,0.00,18.0,3.22,7.80,216,2.45
2018-09-11,29.9,24.9,26.6,22.30,22.30,0.00,24.0,4.66,9.40,234,2.88
2018-09-12,29.8,24.6,26.5,11.50,11.50,0.00,23.0,3.96,10.00,207,2.34
2018-09-13,30.6,24.2,26.8,16.20,16.20,0.00,22.0,2.72,7.60,225,3.24
2018-09-14,30.1,24.4,26.7,5.30,5.30,0.00,11.0,2.82,8.00,56,3.17
2018-09-15,32.3,25.3,28.5,0.00,0.00,0.00,0.0,1.63,4.70,333,4.35
2018-09-16,33.1,25.9,29.1,0.30,0.30,0.00,1.0,3.21,5.80,63,4.34
2018-09-17,33.3,26.0,29.3,0.20,0.20,0.00,2.0,2.30,5.20,32,4.64
2018-09-18,33.7,26.0,29.8,1.70,1.70,0.00,2.0,2.51,5.00,322,4.77
2018-09-19,34.5,26.1,30.4,0.00,0.00,0.00,0.0,5.22,9.30,84,5.15
2018-09-20,31.9,25.5,28.4,2.80,2.80,0.00,10.0,2.78,5.30,54,3.28
2018-09-21,31.5,24.6,27.9,11.60,11.60,0.00,15.0,2.51,6.50,189,4.01
2018-09-22,31.7,25.0,28.2,2.10,2.10,0.00,13.0,2.51,6.70,241,3.93
2018-09-23,31.5,24.9,28.0,3.00,3.00,0.00,14.0,2.28,6.10,45,3.59
2018-09-24,29.9,24.5,27.1,11.70,11.70,0.00,20.0,2.94,9.00,116,3.18
2018-09-25,29.3,24.4,26.3,12.80,12.80,0.00,23.0,2.92,9.30,171,2.50
2018-09-26,29.7,23.9,26.4,14.40,14.40,0.00,19.0,3.78,8.00,354,2.38
2018-09-27,30.1,24.8,26.8,8.10,8.10,0.00,21.0,1.73,6.70,111,3.01
2018-09-28,31.3,24.4,27.5,1.10,1.10,0.00,10.0,2.25,6.00,128,3.65
2018-09-29,31.9,25.1,28.3,1.40,1.40,0.00,10.0,2.95,6.80,342,3.93
2018-09-30,31.5,25.1,28.1,2.20,2.20,0.00,13.0,2.92,6.70,90,3.54
2018-10-01,31.1,24.3,27.5,1.00,1.00,0.00,7.0,2.93,7.10,106,3.71
2018-10-02,31.0,23.4,26.8,0.20,0.20,0.00,2.0,2.69,7.70,102,3.67
2018-10-03,31.3,21.9,26.4,0.30,0.30,0.00,2.0,2.06,7.30,60,3.91
2018-10-04,31.4,22.5,26.8,0.00,0.00,0.00,0.0,1.57,4.30,41,4.25
2018-10-05,31.5,23.1,26.9,0.10,0.10,0.00,1.0,2.14,4.40,22,4.17
2018-10-06,30.5,23.3,26.7,1.00,1.00,0.00,5.0,2.10,5.10,61,3.67
2018-10-07,30.8,22.5,26.8,0.00,0.00,0.00,0.0,2.39,4.90,95,3.91
2018-10-08,30.8,22.0,26.3,2.50,2.50,0.00,10.0,2.12,7.20,92,3.80
2018-10-09,31.1,22.5,26.7,0.10,0.10,0.00,1.0,2.09,5.50,108,4.10
2018-10-10,27.5,22.6,24.4,9.70,9.70,0.00,13.0,2.98,7.10,66,2.56
2018-10-11,24.9,21.5,23.1,13.00,13.00,0.00,16.0,2.33,4.80,78,1.07
2018-10-12,27.3,21.8,23.7,28.60,28.60,0.00,20.0,1.91,6.50,87,1.81
2018-10-13,25.9,21.8,23.1,15.50,15.50,0.00,24.0,2.91,9.90,98,1.77
2018-10-14,28.6,21.5,24.0,8.90,8.90,0.00,13.0,3.10,10.60,98,2.51
2018-10-15,28.5,20.4,24.1,0.70,0.70,0.00,6.0,2.62,6.60,341,3.10
2018-10-16,29.0,18.4,23.4,0.10,0.10,0.00,1.0,2.31,4.80,317,3.97
2018-10-17,27.9,18.6,23.3,0.00,0.00,0.00,0.0,2.20,5.20,91,3.87
2018-10-18,28.6,19.2,23.7,0.00,0.00,0.00,0.0,2.34,4.30,62,3.84
2018-10-19,28.8,19.3,23.9,0.00,0.00,0.00,0.0,1.91,4.10,47,3.75
2018-10-20,29.4,19.3,24.0,0.00,0.00,0.00,0.0,2.14,3.90,48,3.85
2018-10-21,30.0,19.9,24.8,0.00,0.00,0.00,0.0,1.86,4.30,63,3.84
2018-10-22,30.1,19.3,24.1,0.00,0.00,0.00,0.0,1.93,4.00,34,3.91
2018-10-23,29.6,19.0,24.1,0.00,0.00,0.00,0.0,2.27,4.00,356,3.77
2018-10-24,29.3,19.2,23.7,0.00,0.00,0.00,0.0,2.06,3.90,37,3.73
2018-10-25,29.5,19.1,24.1,0.00,0.00,0.00,0.0,2.19,5.00,33,3.68
