date,pressure_msl (hPa),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³)
2016-05-12,1004.9,0.354,0.391,0.403,0.499
2016-05-13,1007.2,0.467,0.447,0.404,0.498
2016-05-14,1008.5,0.471,0.494,0.426,0.498
2016-05-15,1007.9,0.459,0.489,0.44,0.497
2016-05-16,1005.7,0.494,0.489,0.446,0.497
2016-05-17,1005.6,0.479,0.5,0.487,0.498
2016-05-18,1007.2,0.483,0.482,0.508,0.509
2016-05-19,1006.8,0.487,0.482,0.507,0.514
2016-05-20,1003.7,0.496,0.504,0.507,0.514
2016-05-21,997.1,0.478,0.496,0.491,0.518
2016-05-22,1001.6,0.482,0.491,0.491,0.518
2016-05-23,1002.2,0.473,0.494,0.482,0.516
2016-05-24,1001.1,0.486,0.488,0.473,0.515
2016-05-25,1001.4,0.474,0.497,0.499,0.514
2016-05-26,1003.2,0.47,0.474,0.483,0.516
2016-05-27,1004.7,0.455,0.482,0.475,0.515
2016-05-28,1004.5,0.484,0.478,0.468,0.513
2016-05-29,1004.1,0.496,0.494,0.463,0.512
2016-05-30,1004.5,0.492,0.495,0.459,0.511
2016-05-31,1005.8,0.482,0.484,0.455,0.51
2016-06-01,1005.5,0.477,0.477,0.451,0.51
2016-06-02,1005.2,0.455,0.466,0.446,0.509
2016-06-03,1005.6,0.439,0.454,0.441,0.508
2016-06-04,1006.7,0.451,0.451,0.436,0.507
2016-06-05,1007.2,0.468,0.479,0.434,0.506
2016-06-06,1007.0,0.472,0.491,0.454,0.505
2016-06-07,1006.7,0.482,0.492,0.466,0.505
2016-06-08,1004.4,0.505,0.5,0.468,0.504
2016-06-09,1001.8,0.469,0.494,0.48,0.504
2016-06-10,999.7,0.466,0.485,0.486,0.505
2016-06-11,1000.8,0.492,0.493,0.49,0.505
2016-06-12,1002.7,0.49,0.485,0.509,0.511
2016-06-13,1002.2,0.483,0.501,0.498,0.519
2016-06-14,1000.6,0.458,0.49,0.489,0.518
2016-06-15,1001.0,0.478,0.48,0.473,0.517
2016-06-16,1001.8,0.49,0.483,0.464,0.515
2016-06-17,1003.6,0.485,0.48,0.457,0.514
2016-06-18,1006.0,0.47,0.489,0.457,0.513
2016-06-19,1006.7,0.491,0.484,0.455,0.511
2016-06-20,1005.5,0.5,0.489,0.452,0.51
2016-06-21,1005.5,0.495,0.489,0.45,0.509
2016-06-22,1005.6,0.479,0.497,0.458,0.509
2016-06-23,1004.5,0.475,0.489,0.479,0.508
2016-06-24,1003.9,0.458,0.49,0.485,0.508
2016-06-25,1004.2,0.457,0.473,0.487,0.507
2016-06-26,1003.3,0.463,0.471,0.482,0.507
2016-06-27,1003.2,0.449,0.479,0.503,0.509
2016-06-28,1004.3,0.477,0.465,0.5,0.509
2016-06-29,1004.0,0.468,0.46,0.492,0.509
2016-06-30,1002.4,0.483,0.47,0.486,0.509
2016-07-01,1001.3,0.482,0.472,0.48,0.508
2016-07-02,1002.0,0.474,0.488,0.483,0.508
2016-07-03,1001.9,0.482,0.494,0.496,0.508
2016-07-04,1001.6,0.479,0.483,0.509,0.514
2016-07-05,1001.2,0.481,0.484,0.475,0.518
2016-07-06,1001.2,0.48,0.487,0.467,0.516
2016-07-07,1000.0,0.463,0.481,0.465,0.515
2016-07-08,999.0,0.457,0.495,0.493,0.514
2016-07-09,999.3,0.478,0.479,0.5,0.516
2016-07-10,999.5,0.478,0.484,0.492,0.515
2016-07-11,1001.2,0.452,0.474,0.49,0.515
2016-07-12,1003.0,0.476,0.47,0.48,0.514
2016-07-13,1001.9,0.492,0.479,0.473,0.513
2016-07-14,1001.6,0.464,0.49,0.474,0.512
2016-07-15,1002.7,0.492,0.484,0.47,0.511
2016-07-16,1006.5,0.482,0.496,0.481,0.511
2016-07-17,1007.2,0.479,0.488,0.504,0.512
2016-07-18,1004.8,0.479,0.475,0.494,0.515
2016-07-19,1003.6,0.485,0.491,0.481,0.515
2016-07-20,1003.9,0.49,0.491,0.488,0.516
2016-07-21,1005.0,0.48,0.488,0.488,0.515
2016-07-22,1006.4,0.493,0.492,0.482,0.515
2016-07-23,1007.1,0.49,0.498,0.484,0.514
2016-07-24,1007.4,0.479,0.489,0.503,0.514
2016-07-25,1009.6,0.507,0.505,0.5,0.514
2016-07-26,1009.0,0.455,0.474,0.496,0.516
2016-07-27,1007.5,0.468,0.468,0.483,0.515
2016-07-28,1005.0,0.486,0.472,0.474,0.514
2016-07-29,1003.9,0.477,0.47,0.466,0.513
2016-07-30,1003.4,0.482,0.471,0.46,0.512
2016-07-31,1001.5,0.463,0.464,0.453,0.511
2016-08-01,1000.1,0.476,0.463,0.448,0.51
2016-08-02,999.0,0.443,0.453,0.442,0.509
2016-08-03,999.6,0.427,0.441,0.437,0.508
2016-08-04,1000.6,0.447,0.437,0.432,0.507
2016-08-05,1003.1,0.478,0.482,0.43,0.506
2016-08-06,1004.0,0.487,0.481,0.43,0.505
2016-08-07,1003.7,0.487,0.486,0.43,0.504
2016-08-08,1002.1,0.471,0.487,0.439,0.503
2016-08-09,1002.2,0.46,0.478,0.446,0.503
2016-08-10,1002.8,0.479,0.477,0.445,0.502
2016-08-11,1004.2,0.476,0.482,0.446,0.502
2016-08-12,1003.3,0.471,0.475,0.446,0.501
2016-08-13,1002.0,0.485,0.481,0.445,0.5
2016-08-14,1000.3,0.478,0.492,0.461,0.5
2016-08-15,997.8,0.483,0.497,0.468,0.5
2016-08-16,996.5,0.455,0.481,0.478,0.499
2016-08-17,999.2,0.45,0.467,0.474,0.499
2016-08-18,1001.8,0.453,0.459,0.471,0.499
2016-08-19,1002.2,0.455,0.453,0.468,0.499
2016-08-20,1001.2,0.456,0.453,0.465,0.498
2016-08-21,1003.4,0.471,0.493,0.468,0.498
2016-08-22,1005.8,0.456,0.481,0.47,0.498
2016-08-23,1004.5,0.447,0.467,0.467,0.497
2016-08-24,1002.7,0.433,0.455,0.464,0.497
2016-08-25,1004.2,0.445,0.455,0.461,0.497
2016-08-26,1005.9,0.445,0.482,0.469,0.497
2016-08-27,1006.8,0.479,0.475,0.468,0.496
2016-08-28,1006.5,0.499,0.486,0.467,0.496
2016-08-29,1004.2,0.496,0.494,0.468,0.496
2016-08-30,1004.5,0.482,0.497,0.478,0.496
2016-08-31,1005.7,0.489,0.493,0.492,0.497
2016-09-01,1004.0,0.476,0.481,0.512,0.502
2016-09-02,1001.9,0.493,0.486,0.512,0.509
2016-09-03,1001.7,0.48,0.469,0.499,0.512
2016-09-04,1003.0,0.476,0.464,0.492,0.512
2016-09-05,1002.7,0.47,0.46,0.484,0.511
2016-09-06,1003.2,0.478,0.467,0.477,0.511
2016-09-07,1003.8,0.485,0.479,0.471,0.51
2016-09-08,1005.4,0.483,0.49,0.468,0.509
2016-09-09,1006.4,0.495,0.486,0.464,0.509
2016-09-10,1006.0,0.49,0.493,0.462,0.508
2016-09-11,1005.7,0.469,0.486,0.47,0.507
2016-09-12,1006.4,0.478,0.492,0.473,0.507
2016-09-13,1007.5,0.483,0.491,0.482,0.507
2016-09-14,1007.3,0.461,0.488,0.496,0.506
2016-09-15,1005.9,0.478,0.484,0.497,0.506
2016-09-16,1005.3,0.496,0.485,0.493,0.506
2016-09-17,1006.0,0.508,0.5,0.49,0.506
2016-09-18,1006.6,0.494,0.503,0.493,0.506
2016-09-19,1005.6,0.496,0.497,0.493,0.505
2016-09-20,1006.6,0.474,0.488,0.505,0.506
2016-09-21,1009.1,0.504,0.495,0.503,0.506
2016-09-22,1008.1,0.483,0.499,0.504,0.506
2016-09-23,1006.7,0.465,0.476,0.51,0.507
2016-09-24,1005.7,0.484,0.475,0.506,0.507
2016-09-25,1006.5,0.483,0.477,0.502,0.508
2016-09-26,1007.0,0.456,0.486,0.509,0.508
2016-09-27,1006.2,0.469,0.47,0.506,0.508
2016-09-28,1005.6,0.474,0.467,0.5,0.508
2016-09-29,1005.6,0.479,0.476,0.495,0.508
2016-09-30,1005.9,0.477,0.485,0.49,0.508
2016-10-01,1007.9,0.482,0.48,0.486,0.508
2016-10-02,1008.4,0.49,0.484,0.482,0.507
2016-10-03,1006.1,0.462,0.493,0.488,0.507
2016-10-04,1005.3,0.467,0.477,0.49,0.507
2016-10-05,1005.6,0.48,0.475,0.485,0.506
2016-10-06,1006.3,0.483,0.48,0.482,0.506
2016-10-07,1007.6,0.463,0.49,0.488,0.506
2016-10-08,1008.0,0.478,0.484,0.497,0.506
2016-10-09,1006.8,0.492,0.483,0.493,0.505
2016-10-10,1006.3,0.494,0.487,0.49,0.505
2016-10-11,1006.3,0.487,0.487,0.488,0.505
2016-10-12,1006.2,0.477,0.488,0.497,0.506
2016-10-13,1008.7,0.448,0.451,0.51,0.511
2016-10-14,1008.6,0.438,0.446,0.502,0.511
2016-10-15,1008.4,0.427,0.441,0.493,0.511
2016-10-16,1008.3,0.414,0.434,0.484,0.51
2016-10-17,1007.0,0.4,0.427,0.476,0.51
2016-10-18,1006.6,0.389,0.42,0.469,0.509
2016-10-19,1005.6,0.377,0.413,0.462,0.508
2016-10-20,1005.4,0.366,0.406,0.456,0.508
2016-10-21,1006.7,0.357,0.4,0.45,0.507
2016-10-22,1007.5,0.347,0.393,0.444,0.506
2016-10-23,1006.4,0.337,0.387,0.439,0.505
2016-10-24,1005.2,0.33,0.381,0.434,0.504
2016-10-25,1006.7,0.337,0.376,0.43,0.504
2016-10-26,1010.4,0.368,0.374,0.427,0.503
2016-10-27,1012.6,0.411,0.376,0.424,0.502
2016-10-28,1011.5,0.43,0.381,0.422,0.501
2016-10-29,1011.6,0.413,0.381,0.419,0.501
2016-10-30,1013.2,0.399,0.379,0.416,0.5
2016-10-31,1013.8,0.384,0.376,0.414,0.499
2016-11-01,1012.4,0.369,0.371,0.411,0.498
2016-11-02,1012.6,0.356,0.367,0.408,0.498
2016-11-03,1012.5,0.345,0.362,0.406,0.497
2016-11-04,1011.3,0.384,0.361,0.404,0.496
2016-11-05,1008.7,0.425,0.365,0.403,0.496
2016-11-06,1007.6,0.463,0.48,0.416,0.495
2016-11-07,1009.3,0.478,0.494,0.434,0.495
2016-11-08,1011.4,0.467,0.478,0.435,0.494
2016-11-09,1011.9,0.453,0.467,0.435,0.494
2016-11-10,1011.8,0.443,0.458,0.433,0.493
2016-11-11,1012.9,0.434,0.45,0.432,0.493
2016-11-12,1014.2,0.425,0.442,0.43,0.492
2016-11-13,1014.7,0.415,0.435,0.428,0.492
2016-11-14,1013.3,0.406,0.428,0.427,0.492
2016-11-15,1013.2,0.398,0.422,0.425,0.491
2016-11-16,1013.6,0.389,0.416,0.423,0.491
2016-11-17,1013.3,0.38,0.409,0.421,0.49
2016-11-18,1011.8,0.372,0.403,0.419,0.49
2016-11-19,1011.4,0.363,0.397,0.417,0.489
2016-11-20,1012.0,0.356,0.392,0.415,0.489
2016-11-21,1011.4,0.348,0.386,0.413,0.489
2016-11-22,1011.2,0.342,0.382,0.412,0.488
2016-11-23,1012.1,0.335,0.377,0.41,0.488
2016-11-24,1012.2,0.329,0.372,0.408,0.487
2016-11-25,1011.1,0.324,0.368,0.406,0.487
2016-11-26,1011.4,0.318,0.364,0.405,0.486
2016-11-27,1011.4,0.313,0.36,0.403,0.486
2016-11-28,1012.6,0.309,0.357,0.401,0.485
2016-11-29,1014.5,0.304,0.353,0.4,0.485
2016-11-30,1015.5,0.3,0.349,0.398,0.485
2016-12-01,1015.4,0.295,0.346,0.396,0.484
2016-12-02,1015.6,0.291,0.342,0.394,0.484
2016-12-03,1016.4,0.288,0.339,0.393,0.483
2016-12-04,1015.4,0.284,0.335,0.391,0.483
2016-12-05,1014.6,0.281,0.332,0.389,0.482
2016-12-06,1014.6,0.278,0.329,0.388,0.482
2016-12-07,1013.5,0.275,0.326,0.386,0.481
2016-12-08,1012.2,0.273,0.323,0.384,0.481
2016-12-09,1010.9,0.271,0.32,0.382,0.48
2016-12-10,1011.3,0.268,0.318,0.381,0.48
2016-12-11,1011.1,0.266,0.315,0.379,0.479
2016-12-12,1011.8,0.264,0.313,0.378,0.479
2016-12-13,1012.5,0.262,0.311,0.376,0.478
2016-12-14,1013.1,0.26,0.31,0.375,0.478
2016-12-15,1013.8,0.259,0.308,0.373,0.477
2016-12-16,1014.5,0.257,0.306,0.372,0.477
2016-12-17,1013.8,0.255,0.304,0.37,0.477
2016-12-18,1015.2,0.256,0.303,0.369,0.476
2016-12-19,1014.2,0.255,0.302,0.368,0.476
2016-12-20,1013.8,0.255,0.301,0.367,0.475
2016-12-21,1013.7,0.255,0.3,0.366,0.475
2016-12-22,1012.4,0.254,0.299,0.365,0.474
2016-12-23,1011.7,0.253,0.298,0.364,0.474
2016-12-24,1012.2,0.253,0.297,0.363,0.473
2016-12-25,1013.3,0.252,0.296,0.362,0.473
2016-12-26,1013.4,0.251,0.295,0.361,0.473
2016-12-27,1014.6,0.251,0.294,0.36,0.472
2016-12-28,1014.5,0.25,0.293,0.358,0.472
2016-12-29,1015.2,0.249,0.292,0.357,0.471
2016-12-30,1015.8,0.247,0.291,0.356,0.471
2016-12-31,1015.4,0.246,0.29,0.355,0.47
2017-01-01,1015.2,0.249,0.334,0.398,0.481
2017-01-02,1014.5,0.246,0.334,0.399,0.481
2017-01-03,1013.1,0.246,0.334,0.4,0.48
2017-01-04,1013.2,0.246,0.336,0.401,0.48
2017-01-05,1012.3,0.243,0.336,0.4,0.48
2017-01-06,1012.6,0.244,0.339,0.402,0.479
2017-01-07,1011.6,0.245,0.34,0.403,0.479
2017-01-08,1011.6,0.245,0.341,0.404,0.479
2017-01-09,1011.4,0.245,0.342,0.405,0.478
2017-01-10,1011.7,0.245,0.343,0.406,0.478
2017-01-11,1012.5,0.242,0.341,0.406,0.478
2017-01-12,1012.7,0.241,0.341,0.408,0.477
2017-01-13,1013.7,0.243,0.343,0.409,0.477
2017-01-14,1014.9,0.246,0.343,0.411,0.477
2017-01-15,1014.7,0.246,0.342,0.41,0.476
2017-01-16,1014.2,0.245,0.342,0.41,0.476
2017-01-17,1015.7,0.246,0.343,0.411,0.476
2017-01-18,1017.6,0.245,0.342,0.411,0.476
2017-01-19,1016.8,0.244,0.342,0.411,0.475
2017-01-20,1016.5,0.242,0.341,0.411,0.475
2017-01-21,1017.0,0.241,0.339,0.411,0.475
2017-01-22,1016.7,0.238,0.338,0.41,0.474
2017-01-23,1016.2,0.238,0.337,0.409,0.474
2017-01-24,1017.1,0.236,0.336,0.409,0.474
2017-01-25,1017.3,0.232,0.332,0.408,0.473
2017-01-26,1015.7,0.227,0.329,0.405,0.473
2017-01-27,1014.1,0.227,0.328,0.406,0.473
2017-01-28,1013.8,0.232,0.328,0.406,0.473
2017-01-29,1014.3,0.234,0.329,0.407,0.472
2017-01-30,1013.0,0.236,0.33,0.408,0.472
2017-01-31,1013.7,0.239,0.334,0.41,0.472
2017-02-01,1015.6,0.236,0.333,0.41,0.471
2017-02-02,1016.1,0.232,0.332,0.409,0.471
2017-02-03,1015.2,0.231,0.333,0.41,0.471
2017-02-04,1013.7,0.228,0.331,0.408,0.471
2017-02-05,1012.7,0.225,0.329,0.408,0.47
2017-02-06,1011.2,0.226,0.33,0.41,0.47
2017-02-07,1012.1,0.222,0.327,0.407,0.47
2017-02-08,1012.6,0.223,0.328,0.409,0.47
2017-02-09,1012.2,0.225,0.33,0.409,0.469
2017-02-10,1013.0,0.225,0.329,0.408,0.469
2017-02-11,1015.7,0.229,0.329,0.409,0.469
2017-02-12,1017.0,0.229,0.328,0.409,0.468
2017-02-13,1018.0,0.228,0.327,0.409,0.468
2017-02-14,1018.8,0.224,0.326,0.408,0.468
2017-02-15,1017.5,0.221,0.322,0.405,0.468
2017-02-16,1015.2,0.22,0.32,0.403,0.467
2017-02-17,1015.1,0.221,0.321,0.403,0.467
2017-02-18,1014.6,0.229,0.324,0.405,0.467
2017-02-19,1011.7,0.226,0.323,0.404,0.467
2017-02-20,1008.5,0.277,0.324,0.405,0.466
2017-02-21,1009.7,0.475,0.356,0.404,0.466
2017-02-22,1010.6,0.482,0.386,0.404,0.466
2017-02-23,1011.8,0.49,0.46,0.411,0.466
2017-02-24,1013.3,0.464,0.465,0.417,0.466
2017-02-25,1012.4,0.436,0.455,0.415,0.465
2017-02-26,1011.3,0.416,0.444,0.413,0.465
2017-02-27,1013.7,0.399,0.434,0.412,0.465
2017-02-28,1012.9,0.384,0.425,0.411,0.465
2017-03-01,1012.1,0.372,0.419,0.412,0.465
2017-03-02,1010.1,0.359,0.411,0.412,0.464
2017-03-03,1008.1,0.348,0.404,0.411,0.464
2017-03-04,1008.6,0.343,0.399,0.411,0.464
2017-03-05,1009.1,0.479,0.423,0.411,0.464
2017-03-06,1009.7,0.497,0.496,0.415,0.464
2017-03-07,1010.1,0.477,0.484,0.419,0.464
2017-03-08,1009.5,0.457,0.47,0.421,0.463
2017-03-09,1008.4,0.477,0.479,0.422,0.463
2017-03-10,1008.2,0.475,0.476,0.421,0.463
2017-03-11,1008.7,0.507,0.511,0.443,0.463
2017-03-12,1009.7,0.492,0.5,0.463,0.463
2017-03-13,1013.3,0.47,0.487,0.466,0.463
2017-03-14,1013.5,0.448,0.472,0.465,0.463
2017-03-15,1012.4,0.428,0.457,0.461,0.463
2017-03-16,1010.3,0.409,0.444,0.458,0.463
2017-03-17,1009.6,0.391,0.432,0.456,0.463
2017-03-18,1012.0,0.44,0.443,0.454,0.463
2017-03-19,1012.7,0.452,0.43,0.452,0.463
2017-03-20,1012.6,0.476,0.443,0.451,0.463
2017-03-21,1013.6,0.461,0.458,0.449,0.462
2017-03-22,1011.7,0.433,0.45,0.448,0.462
2017-03-23,1010.3,0.41,0.441,0.447,0.462
2017-03-24,1010.2,0.394,0.431,0.446,0.462
2017-03-25,1011.7,0.44,0.427,0.444,0.462
2017-03-26,1011.7,0.476,0.454,0.443,0.462
2017-03-27,1011.8,0.49,0.501,0.45,0.462
2017-03-28,1011.3,0.503,0.509,0.47,0.462
2017-03-29,1009.6,0.511,0.514,0.495,0.464
2017-03-30,1009.6,0.515,0.506,0.519,0.501
2017-03-31,1011.0,0.507,0.509,0.499,0.519
2017-04-01,1008.5,0.508,0.514,0.508,0.518
2017-04-02,1008.4,0.51,0.515,0.496,0.517
2017-04-03,1010.3,0.505,0.513,0.497,0.519
2017-04-04,1010.8,0.508,0.512,0.504,0.518
2017-04-05,1010.4,0.507,0.514,0.497,0.518
2017-04-06,1009.2,0.495,0.509,0.509,0.518
2017-04-07,1008.4,0.497,0.502,0.494,0.517
2017-04-08,1008.1,0.497,0.502,0.485,0.516
2017-04-09,1007.4,0.502,0.502,0.478,0.515
2017-04-10,1006.6,0.493,0.499,0.472,0.514
2017-04-11,1007.3,0.492,0.502,0.473,0.513
2017-04-12,1008.1,0.462,0.484,0.47,0.512
2017-04-13,1009.0,0.438,0.468,0.463,0.511
2017-04-14,1008.3,0.419,0.454,0.456,0.51
2017-04-15,1007.5,0.421,0.448,0.45,0.509
2017-04-16,1007.0,0.455,0.44,0.446,0.508
2017-04-17,1006.8,0.417,0.433,0.442,0.507
2017-04-18,1007.9,0.399,0.424,0.437,0.507
2017-04-19,1007.7,0.508,0.482,0.438,0.506
2017-04-20,1007.3,0.508,0.512,0.47,0.505
2017-04-21,1007.9,0.511,0.509,0.514,0.517
2017-04-22,1006.0,0.511,0.515,0.51,0.519
2017-04-23,1006.6,0.511,0.515,0.497,0.519
2017-04-24,1006.5,0.513,0.515,0.502,0.517
2017-04-25,1005.5,0.509,0.517,0.509,0.519
2017-04-26,1007.4,0.51,0.514,0.51,0.518
2017-04-27,1008.3,0.501,0.508,0.502,0.518
2017-04-28,1008.3,0.498,0.506,0.496,0.517
2017-04-29,1009.3,0.487,0.496,0.482,0.516
2017-04-30,1009.2,0.492,0.499,0.475,0.515
2017-05-01,1009.9,0.49,0.501,0.471,0.514
2017-05-02,1010.0,0.489,0.503,0.481,0.513
2017-05-03,1009.7,0.468,0.487,0.479,0.512
2017-05-04,1008.7,0.453,0.473,0.472,0.511
2017-05-05,1009.0,0.461,0.463,0.465,0.511
2017-05-06,1010.2,0.483,0.486,0.46,0.51
2017-05-07,1010.2,0.488,0.502,0.476,0.509
2017-05-08,1008.8,0.486,0.494,0.476,0.509
2017-05-09,1008.4,0.494,0.503,0.476,0.508
2017-05-10,1008.5,0.469,0.489,0.476,0.508
2017-05-11,1009.0,0.476,0.478,0.47,0.507
2017-05-12,1007.7,0.465,0.471,0.465,0.506
2017-05-13,1005.7,0.485,0.471,0.459,0.506
2017-05-14,1004.9,0.503,0.51,0.469,0.505
2017-05-15,1004.0,0.508,0.506,0.506,0.507
2017-05-16,1003.0,0.496,0.507,0.476,0.519
2017-05-17,1003.3,0.471,0.487,0.464,0.516
2017-05-18,1004.7,0.492,0.489,0.459,0.515
2017-05-19,1005.9,0.504,0.509,0.477,0.514
2017-05-20,1003.8,0.499,0.503,0.477,0.513
2017-05-21,1003.9,0.495,0.5,0.476,0.512
2017-05-22,1004.9,0.494,0.501,0.475,0.511
2017-05-23,1005.0,0.495,0.502,0.477,0.511
2017-05-24,1004.5,0.493,0.493,0.476,0.51
2017-05-25,1004.4,0.496,0.505,0.479,0.509
2017-05-26,1004.3,0.495,0.504,0.479,0.509
2017-05-27,1003.3,0.492,0.504,0.493,0.509
2017-05-28,1001.6,0.481,0.492,0.489,0.508
2017-05-29,998.8,0.467,0.478,0.482,0.508
2017-05-30,995.8,0.504,0.498,0.5,0.512
2017-05-31,1003.3,0.508,0.515,0.478,0.518
2017-06-01,1003.8,0.513,0.508,0.487,0.519
2017-06-02,1004.2,0.51,0.516,0.496,0.518
2017-06-03,1002.9,0.511,0.509,0.489,0.519
2017-06-04,1003.7,0.505,0.505,0.495,0.518
2017-06-05,1004.3,0.489,0.497,0.489,0.517
2017-06-06,1003.8,0.474,0.486,0.477,0.516
2017-06-07,1003.0,0.458,0.478,0.468,0.514
2017-06-08,1001.9,0.452,0.468,0.462,0.513
2017-06-09,1001.6,0.485,0.481,0.456,0.512
2017-06-10,1000.3,0.494,0.487,0.451,0.511
2017-06-11,998.8,0.505,0.513,0.494,0.51
2017-06-12,995.0,0.51,0.511,0.509,0.517
2017-06-13,1001.3,0.511,0.514,0.492,0.519
2017-06-14,1004.8,0.508,0.514,0.505,0.518
2017-06-15,1003.5,0.487,0.5,0.497,0.517
2017-06-16,1002.7,0.509,0.511,0.505,0.517
2017-06-17,1001.8,0.509,0.512,0.489,0.518
2017-06-18,1001.5,0.507,0.516,0.489,0.517
2017-06-19,1001.2,0.506,0.514,0.505,0.517
2017-06-20,1001.4,0.505,0.507,0.469,0.518
2017-06-21,1001.0,0.507,0.511,0.468,0.516
2017-06-22,1002.0,0.513,0.509,0.503,0.517
2017-06-23,1000.4,0.497,0.499,0.511,0.516
2017-06-24,1000.0,0.498,0.503,0.501,0.516
2017-06-25,1001.4,0.5,0.509,0.505,0.515
2017-06-26,1002.6,0.5,0.507,0.498,0.515
2017-06-27,1003.0,0.5,0.51,0.497,0.514
2017-06-28,1003.4,0.507,0.515,0.511,0.514
2017-06-29,1001.6,0.496,0.499,0.514,0.515
2017-06-30,1000.0,0.508,0.507,0.506,0.515
2017-07-01,1000.3,0.504,0.511,0.504,0.515
2017-07-02,1000.3,0.502,0.512,0.509,0.515
2017-07-03,999.7,0.51,0.515,0.513,0.515
2017-07-04,1000.3,0.509,0.502,0.506,0.518
2017-07-05,1001.0,0.509,0.506,0.497,0.519
2017-07-06,1001.5,0.495,0.501,0.485,0.517
2017-07-07,1002.2,0.505,0.505,0.475,0.516
2017-07-08,1002.9,0.507,0.508,0.47,0.515
2017-07-09,1005.1,0.509,0.51,0.473,0.514
2017-07-10,1005.0,0.511,0.512,0.481,0.513
2017-07-11,1003.8,0.51,0.51,0.498,0.513
2017-07-12,1004.1,0.508,0.503,0.512,0.517
2017-07-13,1003.6,0.504,0.501,0.514,0.518
2017-07-14,1003.0,0.499,0.503,0.485,0.519
2017-07-15,1001.6,0.493,0.498,0.472,0.517
2017-07-16,999.5,0.491,0.5,0.476,0.515
2017-07-17,999.1,0.472,0.495,0.478,0.514
2017-07-18,1000.6,0.489,0.497,0.474,0.513
2017-07-19,1002.9,0.51,0.509,0.511,0.515
2017-07-20,1002.4,0.503,0.508,0.493,0.517
2017-07-21,1002.2,0.501,0.507,0.466,0.517
2017-07-22,1001.4,0.498,0.503,0.465,0.515
2017-07-23,1001.4,0.505,0.51,0.465,0.514
2017-07-24,1001.6,0.509,0.516,0.488,0.513
2017-07-25,1002.2,0.499,0.51,0.504,0.512
2017-07-26,1003.5,0.501,0.512,0.51,0.512
2017-07-27,1004.0,0.498,0.504,0.505,0.512
2017-07-28,1004.8,0.502,0.513,0.51,0.512
2017-07-29,1004.6,0.509,0.511,0.516,0.513
2017-07-30,1002.8,0.501,0.505,0.511,0.514
2017-07-31,1002.7,0.503,0.512,0.509,0.515
2017-08-01,1002.8,0.505,0.505,0.516,0.515
2017-08-02,1001.3,0.507,0.511,0.517,0.515
2017-08-03,998.9,0.502,0.503,0.511,0.518
2017-08-04,998.3,0.499,0.509,0.501,0.518
2017-08-05,1000.3,0.502,0.512,0.503,0.517
2017-08-06,1002.5,0.501,0.51,0.502,0.516
2017-08-07,1005.1,0.507,0.515,0.511,0.517
2017-08-08,1005.3,0.507,0.513,0.512,0.518
2017-08-09,1004.6,0.504,0.511,0.507,0.517
2017-08-10,1003.1,0.511,0.512,0.5,0.517
2017-08-11,1002.9,0.509,0.514,0.507,0.517
2017-08-12,1004.0,0.513,0.51,0.511,0.519
2017-08-13,1006.1,0.509,0.501,0.5,0.518
2017-08-14,1005.8,0.508,0.511,0.484,0.517
2017-08-15,1003.5,0.51,0.514,0.489,0.516
2017-08-16,1002.2,0.498,0.508,0.498,0.515
2017-08-17,1000.9,0.49,0.5,0.492,0.514
2017-08-18,1003.8,0.501,0.508,0.498,0.517
2017-08-19,1005.5,0.505,0.512,0.49,0.517
2017-08-20,1004.6,0.501,0.512,0.505,0.517
2017-08-21,1003.0,0.498,0.508,0.506,0.516
2017-08-22,1003.0,0.495,0.507,0.506,0.516
2017-08-23,1003.6,0.496,0.508,0.504,0.515
2017-08-24,1002.8,0.499,0.5,0.474,0.519
2017-08-25,1001.8,0.509,0.511,0.478,0.517
2017-08-26,1001.3,0.507,0.513,0.475,0.519
2017-08-27,1002.6,0.498,0.509,0.49,0.517
2017-08-28,1004.4,0.492,0.507,0.504,0.516
2017-08-29,1005.5,0.497,0.503,0.505,0.516
2017-08-30,1005.6,0.504,0.513,0.508,0.516
2017-08-31,1005.4,0.503,0.504,0.513,0.517
2017-09-01,1004.7,0.507,0.504,0.507,0.518
2017-09-02,1003.8,0.508,0.509,0.461,0.517
2017-09-03,1004.6,0.509,0.512,0.475,0.515
2017-09-04,1005.4,0.505,0.512,0.497,0.515
2017-09-05,1005.8,0.504,0.512,0.505,0.514
2017-09-06,1006.4,0.501,0.507,0.512,0.514
2017-09-07,1006.7,0.508,0.512,0.509,0.514
2017-09-08,1006.7,0.504,0.514,0.51,0.514
2017-09-09,1005.9,0.511,0.513,0.518,0.515
2017-09-10,1008.0,0.512,0.515,0.486,0.515
2017-09-11,1008.6,0.51,0.504,0.488,0.516
2017-09-12,1008.3,0.499,0.504,0.481,0.513
2017-09-13,1008.2,0.503,0.5,0.474,0.513
2017-09-14,1006.6,0.498,0.506,0.478,0.512
2017-09-15,1004.3,0.484,0.497,0.474,0.511
2017-09-16,1002.3,0.462,0.482,0.47,0.51
2017-09-17,1003.9,0.49,0.481,0.465,0.51
2017-09-18,1003.6,0.497,0.501,0.464,0.509
2017-09-19,1004.7,0.508,0.511,0.48,0.508
2017-09-20,1006.8,0.503,0.511,0.499,0.508
